datetime, usd, czk
2021.02.02 05:06:04,33759.35186882,708939
2021.02.02 05:36:46,33779.47275016,709359
2021.02.02 05:56:07,33937.30650546,712677
2021.02.02 06:27:29,33902.30595762,711942
2021.02.02 06:56:55,34161.40255876,717381
2021.02.02 07:29:02,34059.22436916,715239
2021.02.02 07:51:45,34166.98569407,717486
2021.02.02 08:00:26,34182.45592760,717822
2021.02.02 08:36:40,34102.94052530,716142
2021.02.02 09:01:32,34394.94161806,722274
2021.02.02 09:34:52,35174.52358771,738654
2021.02.02 09:58:55,35149.48377925,738129
2021.02.02 10:36:22,35086.35222210,736806
2021.02.02 10:55:19,34956.00121042,734076
2021.02.02 11:23:08,35005.17544923,735105
2021.02.02 11:44:32,34790.90806993,730590
2021.02.02 11:53:54,34773.46852660,730233
2021.02.02 12:19:34,34736.02690511,729456
2021.02.02 12:56:04,34700.21729191,728700
2021.02.02 13:35:36,34829.13617311,731409
2021.02.02 13:52:04,34752.46960290,729792
2021.02.02 14:02:35,34765.18692612,730065
2021.02.02 14:31:11,34551.80636009,725571
2021.02.02 14:50:50,34692.80644438,728532
2021.02.02 14:59:59,34815.47870919,731115
2021.02.02 15:29:59,35021.15833867,735441
2021.02.02 15:55:00,34679.69161255,728259
2021.02.02 16:46:43,35045.33696699,735945
2021.02.02 17:30:06,34860.77218009,732060
2021.02.02 18:11:16,34874.60425417,732354
2021.02.02 18:49:39,35068.49580422,736428
2021.02.02 19:17:04,35258.82051730,740418
2021.02.02 19:34:26,35467.66726918,744807
2021.02.02 19:50:05,35442.92189679,744282
2021.02.02 19:59:00,35442.92189679,744282
2021.02.02 20:27:12,35669.26938160,749049
2021.02.02 20:46:40,35592.63520762,747432
2021.02.02 20:55:33,35662.97303036,748902
2021.02.02 21:20:23,35640.95891598,748440
2021.02.02 21:36:31,35729.62726463,750309
2021.02.02 21:53:16,35825.52761134,752325
2021.02.02 22:11:06,35644.68979343,748524
2021.02.02 22:39:59,35602.21972831,747642
2021.02.02 22:57:57,35689.27285867,749469
2021.02.02 23:27:23,35553.03099102,746613
2021.02.02 23:48:22,35599.10118764,747579
2021.02.02 23:58:36,35517.09507110,745857
2021.02.03 01:01:46,36090.41369718,757890
2021.02.03 01:59:07,35839.70261929,752619
2021.02.03 02:41:36,35880.09514330,753480
2021.02.03 03:02:07,35882.07618386,753522
2021.02.03 03:30:29,36089.25309684,757869
2021.02.03 03:52:51,36202.67813200,760242
2021.02.03 04:08:50,36614.85652269,768894
2021.02.03 04:39:47,36498.92765959,766458
2021.02.03 05:00:46,36590.57484709,768390
2021.02.03 05:28:31,36451.76318506,765471
2021.02.03 05:46:26,36420.41940704,764820
2021.02.03 05:55:19,36397.29050300,764337
2021.02.03 06:24:49,36573.08806817,768033
2021.02.03 06:49:24,36690.27626656,770490
2021.02.03 07:01:44,36511.28287730,766731
2021.02.03 07:29:31,36511.36275903,766731
2021.02.03 07:46:32,36418.92403838,764778
2021.02.03 07:55:36,36337.09873194,763077
2021.02.03 08:27:53,36012.64740068,756252
2021.02.03 08:52:07,36042.57433583,756882
2021.02.03 09:03:44,36002.77717443,756042
2021.02.03 09:33:03,35785.56515103,751485
2021.02.03 09:52:14,35809.80382236,751989
2021.02.03 10:03:49,35822.07869353,752262
2021.02.03 10:31:19,35847.90764476,752787
2021.02.03 10:50:07,35946.53018139,754866
2021.02.03 10:59:48,35963.63859862,755223
2021.02.03 11:26:20,36051.47933199,757071
2021.02.03 11:43:28,36174.50009339,759654
2021.02.03 11:53:07,36174.50009339,759654
2021.02.03 12:11:12,35884.15990329,753564
2021.02.03 12:47:04,36199.89462556,760179
2021.02.03 13:08:22,36052.48144414,757092
2021.02.03 13:36:37,36518.56179514,766878
2021.02.03 13:52:10,36555.18411711,767655
2021.02.03 14:03:01,36604.35631292,768684
2021.02.03 14:31:57,36559.28278100,767739
2021.02.03 14:48:57,36385.85413119,764085
2021.02.03 15:01:37,36514.87647328,766794
2021.02.03 15:24:15,36582.15724774,768222
2021.02.03 15:47:47,36753.78883338,771813
2021.02.03 16:01:43,36845.48096198,773745
2021.02.03 16:49:15,36940.55116892,775740
2021.02.03 17:25:58,37042.28406259,777882
2021.02.03 18:02:54,37097.79538189,779037
2021.02.03 18:34:07,36963.37400274,776223
2021.02.03 19:02:47,37019.04760862,777399
2021.02.03 19:25:33,36826.17022498,773346
2021.02.03 19:43:08,36820.12323747,773220
2021.02.03 19:52:28,36835.10344453,773535
2021.02.03 20:04:51,36683.22865240,770343
2021.02.03 20:33:03,36784.47329084,772464
2021.02.03 20:47:52,36888.13956508,774648
2021.02.03 20:57:20,36936.69739933,775656
2021.02.03 21:21:46,36955.23059358,776055
2021.02.03 21:35:11,37168.68504566,780528
2021.02.03 21:49:12,37264.52722713,782544
2021.02.03 21:58:11,37159.01223323,780339
2021.02.03 22:26:56,37297.48635083,783237
2021.02.03 22:46:59,37258.50115345,782418
2021.02.03 22:55:28,37224.04780164,781704
2021.02.03 23:21:24,37411.17532039,785631
2021.02.03 23:41:39,37437.25085683,786177
2021.02.03 23:51:34,37363.60409084,784623
2021.02.04 00:00:37,37440.88470925,786240
2021.02.04 00:57:41,37799.08851404,793779
2021.02.04 01:47:34,37915.11448268,796215
2021.02.04 02:05:31,38041.12362812,798861
2021.02.04 02:32:57,37647.72919441,790587
2021.02.04 02:49:32,37776.58038092,793296
2021.02.04 02:58:21,37734.46194138,792414
2021.02.04 03:23:55,37562.06615908,788802
2021.02.04 03:40:40,37647.01823388,790587
2021.02.04 03:52:02,37486.97749584,787206
2021.02.04 04:02:43,37417.50632491,785757
2021.02.04 04:31:22,37608.09529111,789768
2021.02.04 04:50:09,37585.30697293,789285
2021.02.04 04:59:05,37702.27308670,791742
2021.02.04 05:23:56,37806.70899834,793926
2021.02.04 05:37:22,37710.27215575,791910
2021.02.04 05:46:26,37597.75506341,789537
2021.02.04 05:55:38,37544.60071847,788424
2021.02.04 06:24:01,37794.17988395,793674
2021.02.04 06:43:35,37960.72726266,797160
2021.02.04 06:55:59,38002.30901464,798042
2021.02.04 07:22:01,37969.84845675,797349
2021.02.04 07:41:21,38015.65166422,798315
2021.02.04 07:45:55,37923.23609127,796383
2021.02.04 07:54:51,37857.10907021,794997
2021.02.04 08:21:29,38388.96758193,806148
2021.02.04 08:45:42,38245.66043166,803145
2021.02.04 08:54:39,38245.66043166,803145
2021.02.04 09:16:59,37305.62567076,783405
2021.02.04 09:43:18,37245.67176394,782145
2021.02.04 09:50:56,37245.67176394,782145
2021.02.04 09:59:52,37426.88060438,785946
2021.02.04 10:26:51,37331.32358089,783951
2021.02.04 10:46:06,37684.62473137,791364
2021.02.04 10:53:36,37679.96178266,791259
2021.02.04 11:15:16,37592.13369491,789432
2021.02.04 11:27:39,37795.09454022,793695
2021.02.04 11:50:13,37664.85204681,790944
2021.02.04 12:08:10,37324.46436570,783804
2021.02.04 12:41:48,37601.95691069,789621
2021.02.04 13:06:44,37522.65188062,787962
2021.02.04 13:23:12,37436.71006721,786156
2021.02.04 13:41:23,37369.70399958,784749
2021.02.04 13:52:30,37464.72342539,786744
2021.02.04 13:59:56,37600.64250838,789600
2021.02.04 14:28:22,37479.07266447,787059
2021.02.04 14:43:50,37237.43438624,781977
2021.02.04 14:53:41,36903.23558916,774963
2021.02.04 14:58:09,36915.42456704,775215
2021.02.04 15:22:46,36516.94993974,766836
2021.02.04 15:47:08,36607.32454142,768747
2021.02.04 15:58:45,36663.13876590,769923
2021.02.04 16:09:50,36622.81151527,769062
2021.02.04 16:52:32,36817.02047673,773157
2021.02.04 17:11:27,36957.29181172,776097
2021.02.04 17:43:04,36974.14335008,776454
2021.02.04 17:51:37,36930.63915425,775530
2021.02.04 18:10:41,36934.00767506,775614
2021.02.04 18:27:46,37309.04546182,783489
2021.02.04 18:52:21,37007.57854998,777147
2021.02.04 18:58:43,37106.85753100,779226
2021.02.04 19:19:52,37149.47061504,780129
2021.02.04 19:40:44,37239.31083397,782019
2021.02.04 19:50:16,37272.13261153,782712
2021.02.04 19:59:09,37363.63610064,784623
2021.02.04 20:24:36,37559.14228769,788739
2021.02.04 20:39:46,37463.27557327,786723
2021.02.04 20:48:41,37472.60682872,786912
2021.02.04 20:57:36,37439.97265551,786219
2021.02.04 21:19:47,37525.95038083,788025
2021.02.04 21:32:58,37422.10398082,785862
2021.02.04 21:46:22,37500.20598189,787500
2021.02.04 21:54:45,37525.93545504,788025
2021.02.04 22:17:28,37373.01191112,784833
2021.02.04 22:43:01,37193.28895055,781053
2021.02.04 22:53:19,37175.79355810,780675
2021.02.04 23:09:40,37250.65382363,782250
2021.02.04 23:33:23,37277.20321049,782817
2021.02.04 23:47:41,37081.72642602,778701
2021.02.04 23:56:49,36961.45898882,776181
2021.02.05 00:55:30,37119.86027446,779499
2021.02.05 01:44:48,36978.10493853,776538
2021.02.05 02:04:49,36716.56925445,771036
2021.02.05 02:31:46,36720.56652579,771120
2021.02.05 02:52:28,36825.06626526,773325
2021.02.05 02:56:34,36825.06626526,773325
2021.02.05 03:24:04,37208.62478144,781368
2021.02.05 03:40:04,37257.55043084,782397
2021.02.05 03:51:54,37241.96097784,782061
2021.02.05 04:01:37,37273.85842368,782733
2021.02.05 04:29:56,37261.36398831,782481
2021.02.05 04:49:42,37228.23857320,781788
2021.02.05 04:58:22,37210.65232588,781410
2021.02.05 05:26:45,37053.08526924,778113
2021.02.05 05:37:30,37086.67620582,778806
2021.02.05 05:46:30,37161.49537106,780381
2021.02.05 05:55:26,37184.47038830,780864
2021.02.05 06:22:27,37190.28117681,780990
2021.02.05 06:43:15,37392.56817863,785232
2021.02.05 06:54:53,37335.39341144,784035
2021.02.05 07:17:13,37397.57109799,785337
2021.02.05 07:37:25,37513.65410497,787773
2021.02.05 07:44:28,37484.09055618,787164
2021.02.05 07:53:15,37482.29145683,787122
2021.02.05 08:11:45,37621.53295595,790041
2021.02.05 08:36:20,37410.80286715,785610
2021.02.05 08:52:24,37582.04398390,789222
2021.02.05 09:03:56,37630.93386412,790230
2021.02.05 09:27:23,37495.51827313,787395
2021.02.05 09:45:44,37461.19029457,786681
2021.02.05 09:54:33,37476.23763406,786996
2021.02.05 10:17:06,37452.48362071,786492
2021.02.05 10:34:26,37448.22383379,786408
2021.02.05 10:52:05,37402.02854436,785442
2021.02.05 10:57:00,37370.44288461,784770
2021.02.05 11:22:02,37492.81659306,787332
2021.02.05 11:32:41,37641.95018506,790461
2021.02.05 11:43:28,37574.17550310,789054
2021.02.05 11:51:36,37564.47008029,788844
2021.02.05 12:00:42,37613.47862535,789873
2021.02.05 12:32:21,37867.08392945,795207
2021.02.05 12:56:38,37898.04482300,795858
2021.02.05 13:21:12,37865.40193687,795165
2021.02.05 13:40:50,37771.76567803,793191
2021.02.05 13:50:26,37793.73513377,793653
2021.02.05 13:59:34,37905.86134396,796005
2021.02.05 14:24:32,38036.18823882,798756
2021.02.05 14:41:37,38020.99237705,798420
2021.02.05 14:47:53,38157.10420624,801297
2021.02.05 14:56:41,38157.10420624,801297
2021.02.05 15:22:24,37989.83663186,797769
2021.02.05 15:37:03,38089.52554740,799869
2021.02.05 15:53:22,38077.22141559,799617
2021.02.05 16:00:20,37894.62039152,795774
2021.02.05 16:45:47,37815.66271742,794115
2021.02.05 17:14:02,37740.92548457,792540
2021.02.05 17:39:34,37822.08211503,794262
2021.02.05 17:53:36,37780.31717768,793380
2021.02.05 18:11:12,37726.17725882,792246
2021.02.05 18:38:50,37707.44994896,791847
2021.02.05 18:54:02,37541.76268217,788361
2021.02.05 19:09:46,37438.66156043,786198
2021.02.05 19:24:18,37429.66141313,786009
2021.02.05 19:38:45,37464.41209941,786744
2021.02.05 19:44:28,37511.49600320,787731
2021.02.05 19:53:24,37513.86538804,787773
2021.02.05 20:09:45,37516.83811821,787836
2021.02.05 20:37:20,37583.80038887,789243
2021.02.05 20:43:35,37583.80038887,789243
2021.02.05 20:52:22,37603.34187516,789663
2021.02.05 21:06:47,37634.50814471,790314
2021.02.05 21:22:52,37710.92593495,791910
2021.02.05 21:36:05,37690.47406795,791490
2021.02.05 21:48:18,37743.97597834,792603
2021.02.05 21:57:12,37731.29282620,792351
2021.02.05 22:25:14,37833.69749441,794493
2021.02.05 22:45:15,37767.07544922,793107
2021.02.05 22:54:54,37770.44358231,793170
2021.02.05 23:18:34,37879.99799877,795459
2021.02.05 23:40:12,37810.37410388,794010
2021.02.05 23:50:30,37863.90021667,795123
2021.02.05 23:59:25,38071.97418452,799491
2021.02.06 00:59:49,38703.32490602,812763
2021.02.06 01:45:54,39186.27221007,822906
2021.02.06 02:06:40,38849.43986675,815829
2021.02.06 02:37:07,38966.80601168,818286
2021.02.06 02:46:34,39394.87952262,827274
2021.02.06 02:55:34,39394.87952262,827274
2021.02.06 03:22:21,39537.30032757,830277
2021.02.06 03:37:13,39397.59235297,827337
2021.02.06 03:56:19,39310.69518388,825510
2021.02.06 04:00:03,39310.69518388,825510
2021.02.06 04:29:26,39221.94508610,823641
2021.02.06 04:48:57,39238.22290583,823998
2021.02.06 04:57:51,39209.58717526,823389
2021.02.06 05:24:29,38984.21142430,818664
2021.02.06 05:36:23,39027.46366010,819567
2021.02.06 05:45:48,38936.18933217,817656
2021.02.06 05:54:44,39043.03907367,819903
2021.02.06 06:18:55,39170.91504686,822570
2021.02.06 06:38:28,39388.52448613,827148
2021.02.06 06:54:23,39340.43701934,826140
2021.02.06 07:11:40,39409.32505526,827589
2021.02.06 07:30:40,39340.19041397,826140
2021.02.06 07:42:34,39284.34135292,824964
2021.02.06 07:51:40,39284.34135292,824964
2021.02.06 08:00:49,39394.10626622,827274
2021.02.06 08:29:32,39616.74674198,831936
2021.02.06 08:48:00,39541.21854424,830361
2021.02.06 08:56:53,39541.21854424,830361
2021.02.06 09:23:55,39652.93328981,832692
2021.02.06 09:41:58,39752.92450757,834792
2021.02.06 09:51:40,39708.62899744,833868
2021.02.06 10:00:42,39851.59803392,836871
2021.02.06 10:26:13,39844.46918156,836724
2021.02.06 10:42:24,39795.65179425,835695
2021.02.06 10:52:23,39941.38099244,838761
2021.02.06 11:04:16,40154.43629143,843234
2021.02.06 11:24:23,40358.75639896,847518
2021.02.06 11:36:42,40301.59360987,846321
2021.02.06 11:45:22,40406.95713422,848526
2021.02.06 11:54:23,40311.05004131,846531
2021.02.06 12:19:37,40179.51803555,843759
2021.02.06 12:44:46,40378.11095565,847938
2021.02.06 13:07:19,40064.00069144,841344
2021.02.06 13:22:45,40173.89229122,843633
2021.02.06 13:32:42,40285.85666491,845985
2021.02.06 13:41:37,40233.76955510,844893
2021.02.06 13:50:36,40233.76955510,844893
2021.02.06 13:59:35,40170.43855207,843570
2021.02.06 14:23:33,40382.60778050,848022
2021.02.06 14:36:03,40468.06035981,849828
2021.02.06 14:46:43,40509.71340833,850689
2021.02.06 14:55:08,40361.40762238,847581
2021.02.06 15:17:46,40499.94917135,850479
2021.02.06 15:34:14,40533.12314007,851193
2021.02.06 15:49:07,40653.20092256,853713
2021.02.06 15:57:50,40827.97116493,857367
2021.02.06 16:39:00,40644.42928348,853524
2021.02.06 17:11:30,40590.52427338,852390
2021.02.06 17:37:23,40475.74429312,849975
2021.02.06 17:50:56,40624.17244996,853104
2021.02.06 17:59:47,40395.41120969,848295
2021.02.06 18:26:44,40391.29276874,848211
2021.02.06 18:49:21,40414.54406664,848694
2021.02.06 18:58:10,40376.80227177,847896
2021.02.06 19:19:03,40401.64078320,848421
2021.02.06 19:31:08,40360.06452769,847560
2021.02.06 19:40:49,40089.07597870,841869
2021.02.06 19:49:40,40172.82429084,843612
2021.02.06 19:58:39,40174.39563661,843654
2021.02.06 20:26:14,39766.23819089,835086
2021.02.06 20:37:42,39794.83605687,835674
2021.02.06 20:47:33,39794.83605687,835674
2021.02.06 20:56:46,39954.05429338,839034
2021.02.06 21:19:17,40192.36321597,844032
2021.02.06 21:34:58,40195.10926759,844095
2021.02.06 21:45:35,40145.62903245,843045
2021.02.06 21:54:41,40148.39458219,843108
2021.02.06 22:16:41,40371.56469298,847791
2021.02.06 22:37:45,40257.97085715,845397
2021.02.06 22:52:04,40147.79361881,843087
2021.02.06 23:02:11,40008.03810644,840168
2021.02.06 23:26:41,39356.92217398,826476
2021.02.06 23:44:01,39189.10166511,822969
2021.02.06 23:53:38,39189.10166511,822969
2021.02.07 00:26:34,39327.76979437,825867
2021.02.07 01:20:41,39326.12557258,825846
2021.02.07 01:56:47,38898.49274254,816858
2021.02.07 02:28:18,38486.57819316,808206
2021.02.07 02:46:38,38652.33210874,811692
2021.02.07 02:56:12,38754.90963803,813834
2021.02.07 03:21:32,38873.91186708,816333
2021.02.07 03:36:17,38673.36657904,812133
2021.02.07 03:51:10,38827.44692489,815367
2021.02.07 04:00:06,38791.21588570,814611
2021.02.07 04:29:23,38547.99345398,809487
2021.02.07 04:48:57,38141.02331238,800961
2021.02.07 04:57:57,38287.44236061,804027
2021.02.07 05:25:34,38410.93187998,806610
2021.02.07 05:38:14,38311.57385425,804531
2021.02.07 05:46:13,38311.57385425,804531
2021.02.07 05:55:02,38690.38646260,812490
2021.02.07 06:20:25,38471.00717436,807891
2021.02.07 06:38:40,38608.68697880,810768
2021.02.07 06:56:48,38602.48908618,810642
2021.02.07 07:13:28,38859.91321658,816039
2021.02.07 07:31:35,38859.95908427,816039
2021.02.07 07:43:16,38838.61374468,815598
2021.02.07 07:52:12,38838.61374468,815598
2021.02.07 08:03:48,39083.24357558,820743
2021.02.07 08:31:10,39396.70568277,827316
2021.02.07 08:48:26,39346.89846718,826266
2021.02.07 08:57:18,39502.95837598,829542
2021.02.07 09:24:10,39441.80008506,828261
2021.02.07 09:40:57,39495.73512203,829395
2021.02.07 09:52:08,39669.99304950,833049
2021.02.07 10:03:20,39514.15027328,829794
2021.02.07 10:28:08,39568.12399079,830928
2021.02.07 10:43:07,39312.15182720,825552
2021.02.07 10:52:48,39342.01066279,826182
2021.02.07 11:06:54,39337.41387669,826077
2021.02.07 11:25:16,39072.61461268,820512
2021.02.07 11:38:07,39125.96196862,821625
2021.02.07 11:47:12,38935.16590933,817635
2021.02.07 11:56:03,38996.26353339,818916
2021.02.07 12:30:23,38737.38913722,813477
2021.02.07 13:01:36,38875.99785155,816375
2021.02.07 13:12:47,38958.00585194,818118
2021.02.07 13:32:19,38990.75967258,818790
2021.02.07 13:40:14,38990.75967258,818790
2021.02.07 13:48:45,38589.38645739,810369
2021.02.07 13:57:54,38731.65832989,813351
2021.02.07 14:23:09,38558.43198567,809718
2021.02.07 14:37:21,38535.55720774,809235
2021.02.07 14:47:38,38551.31991934,809571
2021.02.07 14:55:28,38430.28563959,807030
2021.02.07 15:19:10,38120.73182849,800520
2021.02.07 15:34:55,37975.90603637,797475
2021.02.07 15:49:56,38156.73056106,801276
2021.02.07 16:02:38,37967.11573300,797307
2021.02.07 16:40:58,37794.66119117,793674
2021.02.07 17:12:19,38133.28780428,800793
2021.02.07 17:38:19,38091.34940690,799911
2021.02.07 17:53:08,37826.63382878,794346
2021.02.07 18:02:21,37826.63382878,794346
2021.02.07 18:32:32,38079.32154235,799659
2021.02.07 18:52:45,38251.11668550,803271
2021.02.07 19:02:49,38276.01554781,803796
2021.02.07 19:21:16,38308.79705486,804468
2021.02.07 19:32:36,38349.63693482,805329
2021.02.07 19:41:00,38310.75414787,804510
2021.02.07 19:49:55,38302.03923197,804342
2021.02.07 19:58:51,38246.92177914,803166
2021.02.07 20:24:08,37965.62116980,797265
2021.02.07 20:38:31,38107.95616173,800247
2021.02.07 20:49:29,38287.86459372,804027
2021.02.07 20:56:50,38335.65768647,805035
2021.02.07 21:22:29,38381.52566822,806001
2021.02.07 21:33:19,38374.37479142,805854
2021.02.07 21:47:07,38474.40904358,807954
2021.02.07 21:55:39,38460.49010261,807660
2021.02.07 22:23:27,38531.72889609,809151
2021.02.07 22:41:34,38381.20823401,806001
2021.02.07 22:53:18,38548.70705012,809508
2021.02.07 23:09:07,38757.66882502,813897
2021.02.07 23:31:47,38863.66227311,816123
2021.02.07 23:46:41,38914.64746162,817194
2021.02.07 23:55:47,38939.15320332,817719
2021.02.08 00:53:13,38784.93141471,814464
2021.02.08 01:32:36,38686.35358638,812406
2021.02.08 02:03:32,38588.17096390,810348
2021.02.08 02:33:20,38582.93678383,810222
2021.02.08 02:48:11,38439.70105858,807219
2021.02.08 02:57:07,38439.70105858,807219
2021.02.08 03:24:30,38414.83945272,806694
2021.02.08 03:43:44,38456.04485870,807576
2021.02.08 03:52:41,38242.57318340,803082
2021.02.08 04:07:03,38275.39624946,803775
2021.02.08 04:41:34,38624.43919588,811104
2021.02.08 04:51:31,38608.07550430,810768
2021.02.08 05:00:15,38595.83852868,810495
2021.02.08 05:25:08,38623.01537666,811083
2021.02.08 05:42:54,38732.19369913,813372
2021.02.08 05:48:07,38732.19369913,813372
2021.02.08 05:57:01,38712.65905319,812952
2021.02.08 06:26:00,39158.74322874,822318
2021.02.08 06:49:34,39090.95790322,820890
2021.02.08 06:57:12,39043.26214767,819903
2021.02.08 07:23:17,39019.93921140,819399
2021.02.08 07:43:54,39334.64914426,826014
2021.02.08 07:47:48,39334.64914426,826014
2021.02.08 07:54:29,39253.34947595,824313
2021.02.08 08:19:01,39246.48192097,824166
2021.02.08 08:48:41,39188.35202562,822948
2021.02.08 08:55:08,39223.44092393,823683
2021.02.08 09:19:09,39363.86955294,826623
2021.02.08 09:43:29,39100.98647343,821100
2021.02.08 09:53:49,39073.80684488,820533
2021.02.08 10:00:21,39044.95465502,819924
2021.02.08 10:36:50,39234.57575040,823914
2021.02.08 10:48:42,39340.08362821,826140
2021.02.08 10:53:31,39428.72923414,827988
2021.02.08 11:08:50,39527.92236483,830067
2021.02.08 11:36:52,39467.18996719,828807
2021.02.08 11:43:53,39461.46190787,828681
2021.02.08 11:49:24,39458.56300628,828618
2021.02.08 11:58:21,39451.63677131,828471
2021.02.08 12:36:42,39303.25108223,825363
2021.02.08 12:56:33,41600.40890211,873600
2021.02.08 13:22:51,42625.31866738,895125
2021.02.08 13:32:34,43925.03585099,922425
2021.02.08 13:42:05,43868.10084498,921228
2021.02.08 13:53:12,43805.43878411,919905
2021.02.08 13:59:54,43457.61864911,912597
2021.02.08 14:24:42,43736.38527308,918456
2021.02.08 14:48:52,43320.85497661,909720
2021.02.08 14:58:06,43577.17890776,915117
2021.02.08 15:27:55,43704.11495370,917784
2021.02.08 15:39:19,43631.55320295,916251
2021.02.08 15:57:04,43655.12802112,916755
2021.02.08 16:07:31,44084.17817416,925764
2021.02.08 16:59:53,43271.25365518,908691
2021.02.08 17:22:58,42879.51519521,900459
2021.02.08 17:44:49,43136.93207120,905856
2021.02.08 17:57:18,43092.67450927,904932
2021.02.08 18:22:22,42851.98588928,899871
2021.02.08 18:42:31,43099.88803948,905079
2021.02.08 19:01:59,42706.47775205,896826
2021.02.08 19:19:25,42907.42851238,901047
2021.02.08 19:36:29,42938.31110009,901698
2021.02.08 19:42:24,43000.75318412,903000
2021.02.08 19:50:07,42816.71121124,899136
2021.02.08 19:58:42,42825.74087420,899325
2021.02.08 20:24:36,43023.42308588,903483
2021.02.08 20:39:21,43366.01898558,910686
2021.02.08 20:49:25,43447.12699388,912387
2021.02.08 20:57:31,43805.89635807,919905
2021.02.08 21:20:41,43979.08725646,923559
2021.02.08 21:36:03,44220.00611819,928620
2021.02.08 21:46:51,44264.42875319,929544
2021.02.08 21:55:51,44289.18191814,930069
2021.02.08 22:21:09,44272.39754707,929712
2021.02.08 22:37:31,44505.70238300,934605
2021.02.08 22:51:14,44744.76155095,939624
2021.02.08 23:00:24,44521.97962391,934941
2021.02.08 23:26:23,45591.66080452,957411
2021.02.08 23:44:17,45959.81677279,965139
2021.02.08 23:53:34,46034.09771242,966714
2021.02.09 00:25:25,46831.23010164,983451
2021.02.09 01:25:38,46426.88110822,974946
2021.02.09 01:54:22,45879.22460727,963459
2021.02.09 02:24:46,45863.64920726,963123
2021.02.09 02:37:09,45959.97074752,965139
2021.02.09 02:51:44,46055.23966441,967155
2021.02.09 02:59:05,45732.52614909,960372
2021.02.09 03:25:38,46075.62238830,967575
2021.02.09 03:44:45,46468.92381862,975828
2021.02.09 03:55:27,46495.44836431,976395
2021.02.09 04:15:26,46334.40140006,973014
2021.02.09 04:38:20,46275.81142517,971775
2021.02.09 04:55:54,46337.98358710,973077
2021.02.09 05:14:06,46820.26833751,983220
2021.02.09 05:31:59,46702.32731299,980742
2021.02.09 05:43:33,46483.71458492,976143
2021.02.09 05:52:23,46483.71458492,976143
2021.02.09 06:04:47,46796.04659475,982716
2021.02.09 06:29:06,47090.91021279,988890
2021.02.09 06:52:59,47629.26015468,1000209
2021.02.09 06:58:04,47899.80970991,1005879
2021.02.09 07:23:34,47773.73015922,1003233
2021.02.09 07:36:48,47564.35523531,998844
2021.02.09 07:51:49,47539.04247976,998319
2021.02.09 07:57:51,47622.45428429,1000062
2021.02.09 08:23:44,47127.43853754,989667
2021.02.09 08:46:47,46848.91432782,983808
2021.02.09 08:57:14,47078.39551641,988638
2021.02.09 09:18:11,46810.08700619,983010
2021.02.09 09:38:51,46355.06336047,973455
